id_contrato,anio,entidad,subtipo_cps,rol_objeto,senales_familia,descripcion_del_proceso,url_secop,version_clasificacion,decision_cps_manual,subtipo_manual,evidencia_url,revisor,fecha_revision
CO1.PCCNTR.8829282,2026,Alcaldía Distrital de Barrancabermeja,Ambiguo,Sin rol,,PRESTACIÓN DE SERVICIOS COMO PROFESIONAL COMO ADMINISTRADOR (A) DE EMPRESAS PARA BRINDAR APOYO EN LOS PLANES Y POLÍTICAS QUE SE DESARROLLAN EN LA OFICINA DE RELACIONAMIENTO CON EL CIUDADANO,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.9459658&isFromPublicArea=True&isModal=true&asPopupView=true,03.v2.1,,,,,
CO1.PCCNTR.8858844,2026,Alcaldía Distrital de Barrancabermeja,Ambiguo,Sin rol,,PRESTACIÓN DE SERVICIOS PROFESIONALES COMO ADMINISTRADOR (A) DE EMPRESAS PARA REALIZAR AVALÚOS A LOS DIFERENTES BIENES DE PROPIEDAD DEL DISTRITO DE BARRANCABERMEJA BRINDADO APOYO A LA GESTIÓN ADMINISTRATIVA Y FUNCIONAL DE LA DIRECCIÓN DE SERVICIOS ADMINISTRATIVOS DE LA ALCALDÍA DISTRITAL DE BARRANCA,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.9489000&isFromPublicArea=True&isModal=true&asPopupView=true,03.v2.1,,,,,
CO1.PCCNTR.8875984,2026,Alcaldía Distrital de Barrancabermeja,Ambiguo,Sin rol,,PRESTACION DE SERVICIOS COMO  A LA GESTION PARA ACOMPANAR Y ASISTIR EN LAS ACTIVIDADES DESARROLLADAS EN EL PROGRAMA DE FAMILIA PARA EL FORTALECIMIENTO EN LA MEJORA DE CONVIVENCIA FAMILIAR EN LOS HOGARES DEL DISTRITO DE BARRANCABERMEJA EN EL MARCO DEL PROYE DESARROLLO DE ACCIONES Y CAMPAÑAS PARA LA P,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.9507537&isFromPublicArea=True&isModal=true&asPopupView=true,03.v2.1,,,,,
CO1.PCCNTR.9126113,2026,Alcaldía Distrital de Barrancabermeja,Ambiguo,Sin rol,,PRESTACION DE SERVICIOS DE O A LA GESTION PARA AR LOS PROCESOS ADMINISTRATIVOS Y OPERATIVOS DE LA SECRETARIA DISTRITAL DE PLANEACION; DEL DISTRITO DE BARRANCABERMEJA.,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.9761661&isFromPublicArea=True&isModal=true&asPopupView=true,03.v2.1,,,,,
CO1.PCCNTR.9263485,2026,Alcaldía Distrital de Barrancabermeja,Ambiguo,Sin rol,,PRESTACIÓN DE SERVICIOS DE APOYAR LA IMPLEMENTACIÓN DEL PROGRAMA DE ATENCIÓN PSICOSOCIAL A VÍCTIMAS DEL CONFLICTO ARMADO - PAPSIVI EN EL TERRITORIO Y E.S.E ASIGNADAS; CONFORME A LOS LINEAMIENTOS DADOS POR EL MINISTERIO DE SALUD Y PROTECCIÓN SOCIAL.,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.9896305&isFromPublicArea=True&isModal=true&asPopupView=true,03.v2.1,,,,,
CO1.PCCNTR.9779700,2026,Alcaldía Distrital de Barrancabermeja,Ambiguo,Sin rol,,CUMPLIMIENTO DE SENTENCIA DE TUTELA DENTRO DEL PROCESO IDENTIFICADO BAJO RADICADO 68081400400320260010400 PROFERIDA POR EL JUZGADO TERCERO PENAL MUNICIPAL CON FUNCIÓN DE CONTROL DE GARANTÍAS Y CONOCIMIENTO DE BARRANCABERMEJA- 80111600 SANTANDER; OBJETO DEL CONTRATO: PRESTAR SERVICIOS COMO APOYO A LA,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.10667787&isFromPublicArea=True&isModal=true&asPopupView=true,03.v2.1,,,,,
CO1.PCCNTR.9795195,2026,Alcaldía Distrital de Barrancabermeja,Ambiguo,Sin rol,,PRESTACIÓN DE SERVICIOS COMO PROFESIONAL COMO ADMINISTRADOR (A) DE EMPRESAS PARA BRINDAR APOYO EN LOS PLANES Y POLÍTICAS QUE SE DESARROLLAN EN LA OFICINA DE RELACIONAMIENTO CON EL CIUDADANO,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.10689423&isFromPublicArea=True&isModal=true&asPopupView=true,03.v2.1,,,,,
CO1.PCCNTR.9834839,2026,Alcaldía Distrital de Barrancabermeja,Ambiguo,Sin rol,,PRESTACIÓN DE SERVICIOS EN ÁREAS ADMINISTRATIVAS; ECONOMICAS O CONTABLES CON ESPECIALIZACIÓN EN GERENCIA DE LA CALIDAD Y AUDITORÍA EN SALUD; PARA BRINDAR APOYO Y FORTALECER LAS ACCIONES DE INSPECCIÓN Y VIGILANCIA DEL COMPONENTE DE ASEGURAMIENTO Y PRESTACIÓN; PARA EL ADECUADO FUNCIONAMIENTO DE LA SEC,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.10740578&isFromPublicArea=True&isModal=true&asPopupView=true,03.v2.1,,,,,
CO1.PCCNTR.9838716,2026,Alcaldía Distrital de Barrancabermeja,Ambiguo,Sin rol,,PRESTACION DE SERVICIOS PROFESIONALES COMO ADMINISTRADOR (A) DE EMPRESAS PARA REALIZAR AVALÚOS A LOS DIFERENTES BIENES DE PROPIEDAD DEL DISTRITO DE BARRANCABERMEJA BRINDADO APOYO A LA GESTIÓN ADMINISTRATIVA Y FUNCIONAL DE LA DIRECCIÓN DE SERVICIOS ADMINISTRATIVOS DE LA ALCALDÍA DISTRITAL DE BARRANCA,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.10746563&isFromPublicArea=True&isModal=true&asPopupView=true,03.v2.1,,,,,
CO1.PCCNTR.9840692,2026,Alcaldía Distrital de Barrancabermeja,Ambiguo,Sin rol,,PRESTACIÓN DE SERVICIOS COMO PROFESIONAL COMO ADMINISTRADOR (A) DE EMPRESAS PARA BRINDAR APOYO EN LOS PLANES Y POLÍTICAS QUE SE DESARROLLAN EN LA OFICINA DE RELACIONAMIENTO CON EL CIUDADANO,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.10748858&isFromPublicArea=True&isModal=true&asPopupView=true,03.v2.1,,,,,
CO1.PCCNTR.9852397,2026,Alcaldía Distrital de Barrancabermeja,Ambiguo,Sin rol,,PRESTACIÓN DE SERVICIOS PROFESIONAL COMO ADMINISTRADORA DE EMPRESA; CON EL FIN DE BRINDAR APOYO TÉCNICO EN LA DIRECCIÓN DE TESORERÍA DE LA SECRETARÍA DE HACIENDA DISTRITAL DE BARRANCABERMEJA,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.10764484&isFromPublicArea=True&isModal=true&asPopupView=true,03.v2.1,,,,,
CO1.PCCNTR.9905208,2026,Alcaldía Distrital de Barrancabermeja,Ambiguo,Sin rol,,PRESTACIÓN DE SERVICIOS EN ÁREAS ADMINISTRATIVAS; ECONOMICAS O CONTABLES CON ESPECIALIZACIÓN EN GERENCIA DE PROYECTOS; PARA APOYAR LAS ACCIONES QUE SE REQUIEREN ADELANTAR PARA EL ADECUADO FUNCIONAMIENTO DE LA SECRETARIA DISTRITAL DE SALUD DE BARRANCABERMEJA EN EL MARCO DEL PLAN DECENAL DE SALUD PUBL,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.10839632&isFromPublicArea=True&isModal=true&asPopupView=true,03.v2.1,,,,,
CO1.PCCNTR.8797386,2026,Alcaldía Distrital de Barrancabermeja,Apoyo a la gestión,Sin rol,,PRESTACIÓN DE SERVICIOS COMO APOYO A LA GESTIÓN PARA BRINDAR ACOMPAÑAMIENTO A LAS ACTIVIDADES Y PROCESOS QUE SE DESARROLLAN EN LA OFICINA DE RELACIONAMIENTO CON EL CIUDADANO DE LA ALCALDÍA DISTRITAL DE BARRANCABERMEJA,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.9425011&isFromPublicArea=True&isModal=true&asPopupView=true,03.v2.1,,,,,
CO1.PCCNTR.8857988,2026,Alcaldía Distrital de Barrancabermeja,Apoyo a la gestión,Sin rol,,PRESTACION DE SERVICIOS DE APOYO A LA GESTION PARA BRINDAR ACOMPAÑAMIENTO LOGISTICO; OPERATIVO Y DE SEGUIMIENTO; EN EL DESARROLLO DE LAS JORNADAS DE SOCIALIZACION; SENSIBILIZACION; VIGILANCIA Y CONTROL; QUE SE LLEVAN A CABO EN LA DIRECCIÓN DE ESPACIO PÚBLICO Y CONTROL URBANO; ENCAMINADAS A LA PROTEC,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.9488458&isFromPublicArea=True&isModal=true&asPopupView=true,03.v2.1,,,,,
CO1.PCCNTR.8880049,2026,Alcaldía Distrital de Barrancabermeja,Apoyo a la gestión,Apoyo a la gestión,,PRESTACIÓN DE SERVICIOS DE APOYO A LA GESTIÓN COMO TÉCNICO EN EL ÀREA DE LA SALUD Y/O AUXILIAR DE ENFERMERÍA; AUXILIAR DE SALUD PÙBLICA Y/O PROMOTOR DE LA SALUD; PARA BRINDAR APOYO Y FORTALECER LAS ACCIONES Y/O ACTIVIDADES DEL COMPONENTE ENFERMEDADES ENDEMO-EPIDÉMICAS DE LA DIMENSIÓN VIDA SALUDABLE,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.9512141&isFromPublicArea=True&isModal=true&asPopupView=true,03.v2.1,,,,,
CO1.PCCNTR.8907254,2026,Alcaldía Distrital de Barrancabermeja,Apoyo a la gestión,Sin rol,,PRESTACIÓN DE SERVICIOS COMO APOYO A LA GESTIÓN PARA BRINDAR ACOMPAÑAMIENTO EN LAS ACTIVIDADES TERRITORIALES Y DE ORIENTACIÓN BÁSICA PARA PROMOVER EL BIENESTAR INTEGRAL DE LA POBLACIÓN DEL DISTRITO DE BARRANCABERMEJA EN EL MARCO DEL PROYECTO DESARROLLO DE UNA ESTRATEGIA DE BIENESTAR Y CUIDADO INTEGR,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.9540657&isFromPublicArea=True&isModal=true&asPopupView=true,03.v2.1,,,,,
CO1.PCCNTR.8935696,2026,Alcaldía Distrital de Barrancabermeja,Apoyo a la gestión,Sin rol,,PRESTACIÓN DE SERVICIOS DE APOYO A LA GESTIÓN RELACIONADO CON LAS CAMPAÑAS DE DIVULGACIÓN DE LA OFERTA INSTITUCIONAL DESDE LA OFICINA DE RELACIONAMIENTO CON EL CIUDADANO; EN DESARROLLO DE LA ACTIVIDAD No. 2 ITEM 2.1; EN EL MARCO DEL PROYECTO MEJORAMIENTO DEL DESEMPEÑO INSTITUCIONAL PARA OPTIMIZAR EL,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.9569720&isFromPublicArea=True&isModal=true&asPopupView=true,03.v2.1,,,,,
CO1.PCCNTR.8943585,2026,Alcaldía Distrital de Barrancabermeja,Apoyo a la gestión,Sin rol,obra,PRESTACIÓN DE SERVICIOS COMO APOYO A LA GESTION PARA APOYAR LAS ACCIONES TÉCNICAS DE LA SECRETARIA DISTRITAL DE AMBIENTE Y TRANSICIÓN ENERGÉTICA DE LA ALCALDÍA DE BARRANCABERMEJA DENTRO DEL PROYECTO DE IMPLEMENTACIÓN DE PROMOTORES AMBIENTALES PARA LA CONSTRUCCIÓN DE UNA CIUDAD SOSTENIBLE EN EL DISTR,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.9577069&isFromPublicArea=True&isModal=true&asPopupView=true,03.v2.1,,,,,
CO1.PCCNTR.8944032,2026,Alcaldía Distrital de Barrancabermeja,Apoyo a la gestión,Sin rol,obra,PRESTACIÓN DE SERVICIOS COMO APOYO A LA GESTION PARA APOYAR LAS ACCIONES TÉCNICAS DE LA SECRETARIA DISTRITAL DE AMBIENTE Y TRANSICIÓN ENERGÉTICA DE LA ALCALDÍA DE BARRANCABERMEJA DENTRO DEL PROYECTO DE IMPLEMENTACIÓN DE PROMOTORES AMBIENTALES PARA LA CONSTRUCCIÓN DE UNA CIUDAD SOSTENIBLE EN EL DISTR,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.9577477&isFromPublicArea=True&isModal=true&asPopupView=true,03.v2.1,,,,,
CO1.PCCNTR.8944221,2026,Alcaldía Distrital de Barrancabermeja,Apoyo a la gestión,Sin rol,obra,PRESTACIÓN DE SERVICIOS COMO APOYO A LA GESTION PARA APOYAR LAS ACCIONES TÉCNICAS DE LA SECRETARIA DISTRITAL DE AMBIENTE Y TRANSICIÓN ENERGÉTICA DE LA ALCALDÍA DE BARRANCABERMEJA DENTRO DEL PROYECTO DE IMPLEMENTACIÓN DE PROMOTORES AMBIENTALES PARA LA CONSTRUCCIÓN DE UNA CIUDAD SOSTENIBLE EN EL DISTR,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.9577592&isFromPublicArea=True&isModal=true&asPopupView=true,03.v2.1,,,,,
CO1.PCCNTR.8944305,2026,Alcaldía Distrital de Barrancabermeja,Apoyo a la gestión,Sin rol,obra,PRESTACIÓN DE SERVICIOS COMO APOYO A LA GESTION PARA APOYAR LAS ACCIONES TÉCNICAS DE LA SECRETARIA DISTRITAL DE AMBIENTE Y TRANSICIÓN ENERGÉTICA DE LA ALCALDÍA DE BARRANCABERMEJA DENTRO DEL PROYECTO DE IMPLEMENTACIÓN DE PROMOTORES AMBIENTALES PARA LA CONSTRUCCIÓN DE UNA CIUDAD SOSTENIBLE EN EL DISTR,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.9577717&isFromPublicArea=True&isModal=true&asPopupView=true,03.v2.1,,,,,
CO1.PCCNTR.8944366,2026,Alcaldía Distrital de Barrancabermeja,Apoyo a la gestión,Sin rol,obra,PRESTACIÓN DE SERVICIOS COMO APOYO A LA GESTION PARA APOYAR LAS ACCIONES TÉCNICAS DE LA SECRETARIA DISTRITAL DE AMBIENTE Y TRANSICIÓN ENERGÉTICA DE LA ALCALDÍA DE BARRANCABERMEJA DENTRO DEL PROYECTO DE IMPLEMENTACIÓN DE PROMOTORES AMBIENTALES PARA LA CONSTRUCCIÓN DE UNA CIUDAD SOSTENIBLE EN EL DISTR,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.9577788&isFromPublicArea=True&isModal=true&asPopupView=true,03.v2.1,,,,,
CO1.PCCNTR.8944433,2026,Alcaldía Distrital de Barrancabermeja,Apoyo a la gestión,Sin rol,obra,PRESTACIÓN DE SERVICIOS COMO APOYO A LA GESTION PARA APOYAR LAS ACCIONES TÉCNICAS DE LA SECRETARIA DISTRITAL DE AMBIENTE Y TRANSICIÓN ENERGÉTICA DE LA ALCALDÍA DE BARRANCABERMEJA DENTRO DEL PROYECTO DE IMPLEMENTACIÓN DE PROMOTORES AMBIENTALES PARA LA CONSTRUCCIÓN DE UNA CIUDAD SOSTENIBLE EN EL DISTR,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.9577924&isFromPublicArea=True&isModal=true&asPopupView=true,03.v2.1,,,,,
CO1.PCCNTR.8944441,2026,Alcaldía Distrital de Barrancabermeja,Apoyo a la gestión,Sin rol,obra,PRESTACIÓN DE SERVICIOS COMO APOYO A LA GESTION PARA APOYAR LAS ACCIONES TÉCNICAS DE LA SECRETARIA DISTRITAL DE AMBIENTE Y TRANSICIÓN ENERGÉTICA DE LA ALCALDÍA DE BARRANCABERMEJA DENTRO DEL PROYECTO DE IMPLEMENTACIÓN DE PROMOTORES AMBIENTALES PARA LA CONSTRUCCIÓN DE UNA CIUDAD SOSTENIBLE EN EL DISTR,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.9578002&isFromPublicArea=True&isModal=true&asPopupView=true,03.v2.1,,,,,
CO1.PCCNTR.8944721,2026,Alcaldía Distrital de Barrancabermeja,Apoyo a la gestión,Sin rol,obra,PRESTACIÓN DE SERVICIOS COMO APOYO A LA GESTION PARA APOYAR LAS ACCIONES TÉCNICAS DE LA SECRETARIA DISTRITAL DE AMBIENTE Y TRANSICIÓN ENERGÉTICA DE LA ALCALDÍA DE BARRANCABERMEJA DENTRO DEL PROYECTO DE IMPLEMENTACIÓN DE PROMOTORES AMBIENTALES PARA LA CONSTRUCCIÓN DE UNA CIUDAD SOSTENIBLE EN EL DISTR,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.9578216&isFromPublicArea=True&isModal=true&asPopupView=true,03.v2.1,,,,,
CO1.PCCNTR.8944779,2026,Alcaldía Distrital de Barrancabermeja,Apoyo a la gestión,Sin rol,obra,PRESTACIÓN DE SERVICIOS COMO APOYO A LA GESTION PARA APOYAR LAS ACCIONES TÉCNICAS DE LA SECRETARIA DISTRITAL DE AMBIENTE Y TRANSICIÓN ENERGÉTICA DE LA ALCALDÍA DE BARRANCABERMEJA DENTRO DEL PROYECTO DE IMPLEMENTACIÓN DE PROMOTORES AMBIENTALES PARA LA CONSTRUCCIÓN DE UNA CIUDAD SOSTENIBLE EN EL DISTR,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.9578640&isFromPublicArea=True&isModal=true&asPopupView=true,03.v2.1,,,,,
CO1.PCCNTR.8944870,2026,Alcaldía Distrital de Barrancabermeja,Apoyo a la gestión,Sin rol,obra,PRESTACIÓN DE SERVICIOS COMO APOYO A LA GESTION PARA APOYAR LAS ACCIONES TÉCNICAS DE LA SECRETARIA DISTRITAL DE AMBIENTE Y TRANSICIÓN ENERGÉTICA DE LA ALCALDÍA DE BARRANCABERMEJA DENTRO DEL PROYECTO DE IMPLEMENTACIÓN DE PROMOTORES AMBIENTALES PARA LA CONSTRUCCIÓN DE UNA CIUDAD SOSTENIBLE EN EL DISTR,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.9578189&isFromPublicArea=True&isModal=true&asPopupView=true,03.v2.1,,,,,
CO1.PCCNTR.8945419,2026,Alcaldía Distrital de Barrancabermeja,Apoyo a la gestión,Sin rol,obra,PRESTACIÓN DE SERVICIOS COMO APOYO A LA GESTION PARA APOYAR LAS ACCIONES TÉCNICAS DE LA SECRETARIA DISTRITAL DE AMBIENTE Y TRANSICIÓN ENERGÉTICA DE LA ALCALDÍA DE BARRANCABERMEJA DENTRO DEL PROYECTO DE IMPLEMENTACIÓN DE PROMOTORES AMBIENTALES PARA LA CONSTRUCCIÓN DE UNA CIUDAD SOSTENIBLE EN EL DISTR,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.9578698&isFromPublicArea=True&isModal=true&asPopupView=true,03.v2.1,,,,,
CO1.PCCNTR.8945808,2026,Alcaldía Distrital de Barrancabermeja,Apoyo a la gestión,Sin rol,obra,PRESTACION DE SERVICIOS COMO APOYO A LA GESTION PARA APOYAR LAS ACCIONES TECNICAS DE LA SECRETARIA DISTRITAL DE AMBIENTE Y TRANSICION ENERGETICA DE LA ALCALDIA DE BARRANCABERMEJA DENTRO DEL PROYECTO DE IMPLEMENTACION DE PROMOTORES AMBIENTALES PARA LA CONSTRUCCION DE UNA CIUDAD SOSTENIBLE EN EL DISTR,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.9579301&isFromPublicArea=True&isModal=true&asPopupView=true,03.v2.1,,,,,
CO1.PCCNTR.8945832,2026,Alcaldía Distrital de Barrancabermeja,Apoyo a la gestión,Sin rol,obra,PRESTACIÓN DE SERVICIOS COMO APOYO A LA GESTION PARA APOYAR LAS ACCIONES TÉCNICAS DE LA SECRETARIA DISTRITAL DE AMBIENTE Y TRANSICIÓN ENERGÉTICA DE LA ALCALDÍA DE BARRANCABERMEJA DENTRO DEL PROYECTO DE IMPLEMENTACIÓN DE PROMOTORES AMBIENTALES PARA LA CONSTRUCCIÓN DE UNA CIUDAD SOSTENIBLE EN EL DISTR,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.9579325&isFromPublicArea=True&isModal=true&asPopupView=true,03.v2.1,,,,,
CO1.PCCNTR.8951203,2026,Alcaldía Distrital de Barrancabermeja,Apoyo a la gestión,Sin rol,obra,PRESTACIÓN DE SERVICIOS COMO APOYO A LA GESTION PARA APOYAR LAS ACCIONES TÉCNICAS DE LA SECRETARIA DISTRITAL DE AMBIENTE Y TRANSICIÓN ENERGÉTICA DE LA ALCALDÍA DE BARRANCABERMEJA DENTRO DEL PROYECTO DE IMPLEMENTACIÓN DE PROMOTORES AMBIENTALES PARA LA CONSTRUCCIÓN DE UNA CIUDAD SOSTENIBLE EN EL DISTR,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.9584512&isFromPublicArea=True&isModal=true&asPopupView=true,03.v2.1,,,,,
CO1.PCCNTR.8952349,2026,Alcaldía Distrital de Barrancabermeja,Apoyo a la gestión,Sin rol,obra,PRESTACIÓN DE SERVICIOS COMO APOYO A LA GESTION PARA APOYAR LAS ACCIONES TÉCNICAS DE LA SECRETARIA DISTRITAL DE AMBIENTE Y TRANSICIÓN ENERGÉTICA DE LA ALCALDÍA DE BARRANCABERMEJA DENTRO DEL PROYECTO DE IMPLEMENTACIÓN DE PROMOTORES AMBIENTALES PARA LA CONSTRUCCIÓN DE UNA CIUDAD SOSTENIBLE EN EL DISTR,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.9585462&isFromPublicArea=True&isModal=true&asPopupView=true,03.v2.1,,,,,
CO1.PCCNTR.8956084,2026,Alcaldía Distrital de Barrancabermeja,Apoyo a la gestión,Sin rol,obra,PRESTACIÓN DE SERVICIOS COMO APOYO A LA GESTION PARA APOYAR LAS ACCIONES TÉCNICAS DE LA SECRETARIA DISTRITAL DE AMBIENTE Y TRANSICIÓN ENERGÉTICA DE LA ALCALDÍA DE BARRANCABERMEJA DENTRO DEL PROYECTO DE IMPLEMENTACIÓN DE PROMOTORES AMBIENTALES PARA LA CONSTRUCCIÓN DE UNA CIUDAD SOSTENIBLE EN EL DISTR,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.9588980&isFromPublicArea=True&isModal=true&asPopupView=true,03.v2.1,,,,,
CO1.PCCNTR.8956719,2026,Alcaldía Distrital de Barrancabermeja,Apoyo a la gestión,Sin rol,obra,PRESTACIÓN DE SERVICIOS COMO APOYO A LA GESTION PARA APOYAR LAS ACCIONES TÉCNICAS DE LA SECRETARIA DISTRITAL DE AMBIENTE Y TRANSICIÓN ENERGÉTICA DE LA ALCALDÍA DE BARRANCABERMEJA DENTRO DEL PROYECTO DE IMPLEMENTACIÓN DE PROMOTORES AMBIENTALES PARA LA CONSTRUCCIÓN DE UNA CIUDAD SOSTENIBLE EN EL DISTR,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.9589196&isFromPublicArea=True&isModal=true&asPopupView=true,03.v2.1,,,,,
CO1.PCCNTR.8976955,2026,Alcaldía Distrital de Barrancabermeja,Apoyo a la gestión,Sin rol,obra,PRESTACIÓN DE SERVICIOS COMO APOYO A LA GESTION PARA APOYAR LAS ACCIONES TÉCNICAS DE LA SECRETARIA DISTRITAL DE AMBIENTE Y TRANSICIÓN ENERGÉTICA DE LA ALCALDÍA DE BARRANCABERMEJA DENTRO DEL PROYECTO DE IMPLEMENTACIÓN DE PROMOTORES AMBIENTALES PARA LA CONSTRUCCIÓN DE UNA CIUDAD SOSTENIBLE EN EL DISTR,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.9607981&isFromPublicArea=True&isModal=true&asPopupView=true,03.v2.1,,,,,
CO1.PCCNTR.8977327,2026,Alcaldía Distrital de Barrancabermeja,Apoyo a la gestión,Sin rol,obra,PRESTACIÓN DE SERVICIOS COMO APOYO A LA GESTION PARA APOYAR LAS ACCIONES TÉCNICAS DE LA SECRETARIA DISTRITAL DE AMBIENTE Y TRANSICIÓN ENERGÉTICA DE LA ALCALDÍA DE BARRANCABERMEJA DENTRO DEL PROYECTO DE IMPLEMENTACIÓN DE PROMOTORES AMBIENTALES PARA LA CONSTRUCCIÓN DE UNA CIUDAD SOSTENIBLE EN EL DISTR,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.9608134&isFromPublicArea=True&isModal=true&asPopupView=true,03.v2.1,,,,,
CO1.PCCNTR.8979136,2026,Alcaldía Distrital de Barrancabermeja,Apoyo a la gestión,Sin rol,obra,PRESTACIÓN DE SERVICIOS COMO APOYO A LA GESTION PARA APOYAR LAS ACCIONES TÉCNICAS DE LA SECRETARIA DISTRITAL DE AMBIENTE Y TRANSICIÓN ENERGÉTICA DE LA ALCALDÍA DE BARRANCABERMEJA DENTRO DEL PROYECTO DE IMPLEMENTACIÓN DE PROMOTORES AMBIENTALES PARA LA CONSTRUCCIÓN DE UNA CIUDAD SOSTENIBLE EN EL DISTR,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.9609789&isFromPublicArea=True&isModal=true&asPopupView=true,03.v2.1,,,,,
CO1.PCCNTR.8980026,2026,Alcaldía Distrital de Barrancabermeja,Apoyo a la gestión,Sin rol,obra,PRESTACIÓN DE SERVICIOS COMO APOYO A LA GESTION PARA APOYAR LAS ACCIONES TÉCNICAS DE LA SECRETARIA DISTRITAL DE AMBIENTE Y TRANSICIÓN ENERGÉTICA DE LA ALCALDÍA DE BARRANCABERMEJA DENTRO DEL PROYECTO DE IMPLEMENTACIÓN DE PROMOTORES AMBIENTALES PARA LA CONSTRUCCIÓN DE UNA CIUDAD SOSTENIBLE EN EL DISTR,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.9610570&isFromPublicArea=True&isModal=true&asPopupView=true,03.v2.1,,,,,
CO1.PCCNTR.8981494,2026,Alcaldía Distrital de Barrancabermeja,Apoyo a la gestión,Sin rol,obra,PRESTACIÓN DE SERVICIOS COMO APOYO A LA GESTION PARA APOYAR LAS ACCIONES TÉCNICAS DE LA SECRETARIA DISTRITAL DE AMBIENTE Y TRANSICIÓN ENERGÉTICA DE LA ALCALDÍA DE BARRANCABERMEJA DENTRO DEL PROYECTO DE IMPLEMENTACIÓN DE PROMOTORES AMBIENTALES PARA LA CONSTRUCCIÓN DE UNA CIUDAD SOSTENIBLE EN EL DISTR,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.9612614&isFromPublicArea=True&isModal=true&asPopupView=true,03.v2.1,,,,,
